Gender,Height,Weight
Male,67.6719845,182.015226
Male,71.9065924,212.876015
Male,66.4520385,174.913817
Male,68.1060021,186.582536
Male,65.0779019,165.313807
Male,73.0719769,206.790142
Male,66.6565206,172.937958
Male,66.9334136,183.085376
Male,69.6129902,184.198452
Male,69.1044985,183.404686
Male,65.4826708,174.529056
Male,64.7216222,150.619457
Male,69.0304914,183.852038
Male,62.948951,154.059125
Male,68.0034638,186.369953
Male,67.5251055,180.056549
Male,65.1939877,156.286199
Male,69.7706685,169.749522
Male,74.880308,236.360678
Male,67.6726527,169.810675
Male,70.4896205,188.798293
Male,64.4853903,159.37863
Male,74.397459,212.636168
Male,65.0940645,165.862943
Male,71.4107543,189.204803
Male,71.6515243,184.981814
Male,67.0040763,190.555592
Male,69.3464739,181.851584
Male,68.5365827,181.295256
Male,72.6076974,221.175596
Male,68.2358861,186.742654
Male,71.1366969,191.317269
Male,68.3236676,183.58686
Male,70.5733265,213.059851
Male,69.0307717,183.728881
Male,68.2665868,186.289793
Male,71.1706116,200.356642
Male,70.3246996,199.013269
Male,62.1086403,145.768216
Male,69.155114,178.751727
Male,64.2573894,158.028621
Male,69.5093239,192.594227
Male,73.5846783,215.755105
Male,73.4053574,209.260758
Male,66.1664652,174.175177
Male,71.8602732,198.407146
Male,68.5865539,187.288479
Male,66.6227394,166.631749
Male,70.2887387,192.737927
Male,70.4023193,190.828037
Male,73.4872955,209.974958
Male,64.3601356,175.085126
Male,67.7780817,182.164432
Male,71.8432786,202.152955
Male,68.9162928,192.632403
Male,68.0554002,176.249659
Male,63.770363,161.002115
Male,66.8912383,191.102989
Male,68.7838728,187.635464
Male,67.8036037,158.347246
Male,63.2731515,143.248672
Male,67.3783194,186.677088
Male,64.0629522,166.685112
Male,74.0345977,217.815798
Male,71.317651,198.752471
Male,70.4094368,206.346939
Male,69.5600329,187.491501
Male,62.346716,139.196621
Male,71.3532088,209.30988
Male,70.8688075,199.508654
Male,63.7541489,156.460633
Male,66.6858251,179.297684
Male,67.0548034,169.814525
Male,72.7385925,190.282759
Male,63.4724142,141.096825
Male,71.1705875,185.051729
Male,64.4645503,157.310481
Male,66.4087189,177.146419
Male,67.2041088,168.982092
Male,71.2535351,205.353927
Male,66.4882662,170.989833
Male,71.7234906,202.268277
Male,67.9799625,184.374878
Male,67.5811266,180.853936
Male,68.0350953,162.124432
Male,64.9637724,165.070583
Male,68.5417285,187.321636
Male,67.9508375,178.702061
Male,76.8063436,227.220343
Male,65.7634935,163.23084
Male,70.3653926,185.297115
Male,68.3125197,186.120002
Male,69.4892467,187.843253
Male,71.4961402,192.887289
Male,61.2268287,153.520979
Male,70.0240514,197.255377
Male,75.9933603,231.347401
Male,65.7399612,145.991682
Male,67.360824,198.893883
Male,70.3998743,203.537195
Male,66.3842319,162.01703
Male,67.8565391,191.710332
Male,75.694314,235.136674
Male,61.4610131,135.511116
Male,59.3806496,136.391006
Male,66.3928549,186.066678
Male,71.0913322,198.030958
Male,69.5765718,192.466356
Male,67.2855981,182.5182
Male,73.6216771,225.293144
Male,70.4562985,187.518141
Male,65.1341657,138.654828
Male,68.3600722,176.413501
Male,64.8463014,157.718438
Male,71.1594005,192.351117
Male,62.8131554,153.495897
Male,65.6087685,152.913064
Male,72.96588,202.624893
Male,66.0442681,170.798744
Male,70.3410581,206.23547
Male,64.9399896,133.511983
Male,65.8732341,174.498556
Male,64.6139756,153.281212
Male,66.9835356,173.663573
Male,70.0195047,196.250332
Male,65.1054427,149.106919
Male,67.2591979,181.673354
Male,71.9800095,191.016162
Male,68.4972345,192.339741
Male,70.9471139,202.047112
Male,64.6829085,160.789864
Male,69.0806665,174.391088
Male,67.0476697,173.816374
Male,67.1351749,177.984361
Male,69.7426421,199.891271
Male,68.8945293,180.691816
Male,70.253401,189.271869
Male,62.3074385,149.439097
Male,70.4620129,185.021223
Male,63.7149513,139.411145
Male,73.45961,199.868209
Male,71.6483083,199.039289
Male,70.1433861,182.832197
Male,66.6415689,155.763814
Male,70.752012,197.838902
Male,68.1525343,193.159349
Male,68.9537195,178.287786
Male,71.1208266,193.804892
Male,68.8476122,178.256908
Male,71.3343489,184.520037
Male,74.3402059,209.237513
Male,69.3298516,178.954374
Male,71.1045893,206.23975
Male,71.5052063,205.883496
Male,71.579696,200.393124
Male,70.3477553,194.328792
Male,66.4023971,165.955935
Male,74.517876,201.957972
Male,72.2299021,206.223538
Male,73.106059,207.239547
Male,69.5580519,181.321297
Male,72.6580716,221.885942
Male,65.7047738,160.203314
Male,68.0117487,175.01509
Male,70.1887672,192.86002
Male,70.8391163,213.736136
Male,66.0718646,179.70441
Male,66.5581141,154.627588
Male,74.5209721,216.533191
Male,63.7324379,162.221023
Male,69.8962171,187.056772
Male,75.8501122,227.277965
Male,68.3888695,185.439841
Male,71.0085404,207.55028
Male,68.2657235,184.988498
Male,72.3919403,215.675266
Male,67.1671943,158.469896
Male,69.3789501,194.488942
Male,68.4643741,182.904012
Male,68.4329923,196.103083
Male,68.9882868,180.365955
Male,70.6163629,185.444865
Male,65.0385321,170.632538
Male,73.0242056,205.281493
Male,68.7202432,182.455923
Male,68.9253088,200.060003
Male,75.1469079,221.329228
Male,63.1542723,119.242856
Male,64.497726,169.841016
Male,69.1694842,181.815922
Male,67.1178741,178.266543
Male,64.5728969,176.718917
Male,69.9818915,193.718588
Male,67.2907755,154.718344
Male,67.5787393,167.581357
Male,70.0306733,198.696299
Male,67.2857333,199.006613
Male,67.7179469,175.1592
Male,71.2524175,196.317164
Male,70.9816065,191.138848
Male,66.7989765,173.208632
Male,66.383576,172.741452
Male,73.5135949,210.39977
Male,69.3741612,183.93686
Male,68.7206084,173.888103
Male,71.5392985,207.307917
Male,73.0691967,207.652628
Male,69.5052293,187.368176
Male,67.2688622,190.361497
Male,69.0162748,198.707762
Male,72.8888702,220.908142
Male,70.7109384,202.067981
Male,68.9643667,181.53767
Male,70.4721951,200.575743
Male,69.0062974,190.818101
Male,66.4464197,162.941041
Male,68.8748762,177.133136
Male,68.4231671,180.25798
Male,74.2422931,232.232647
Male,69.0690361,198.772191
Male,73.4010333,208.221065
Male,70.2738215,185.718381
Male,74.3408609,210.111536
Male,67.7053329,196.933268
Male,66.4544412,162.811082
Male,69.0557467,204.258751
Male,68.0357239,172.436209
Male,68.7637714,209.281454
Male,70.8925193,201.418037
Male,70.8658154,201.511538
Male,69.2241152,167.738248
Male,68.4395763,190.815684
Male,68.2534868,179.252156
Male,72.2267327,203.390169
Male,70.8468214,196.30631
Male,68.7871343,187.9528
Male,68.874776,168.359035
Male,66.7430038,170.662332
Male,61.6754068,144.763013
Male,63.3312266,138.147593
Male,64.9149323,148.906905
Male,72.9631612,204.181096
Male,70.0742965,205.38791
Male,66.0149583,169.099038
Male,66.6837511,174.571334
Male,62.4015335,144.545057
Male,69.5872801,194.498356
Male,73.0848942,230.678778
Male,70.6489408,193.519855
Male,72.3720657,199.376235
Male,69.2634288,178.354125
Male,66.2057152,167.62966
Male,64.6028074,149.937713
Male,68.3685971,164.903328
Male,68.8907839,192.438687
Male,65.0553035,174.355752
Male,71.5360561,207.199559
Male,73.0597786,196.059169
Male,65.3353347,154.115056
Male,69.7984569,181.418074
Male,71.8987124,203.458767
Male,69.8930378,194.532819
Male,69.2602915,197.411782
Male,68.5709291,192.606717
Male,74.1530645,212.276328
Male,67.5029665,189.006569
Male,72.7934863,217.163282
Male,68.9094913,184.615536
Male,68.7205292,195.670171
Male,68.3123419,169.78084
Male,61.0744871,122.680112
Male,69.5735916,165.784742
Male,71.1650179,198.711519
Male,71.7688225,182.072242
Male,68.161925,170.476127
Male,64.8904252,157.249289
Male,66.4732806,176.60053
Male,67.1729318,165.026284
Male,62.5621415,164.051983
Male,70.0497023,176.589379
Male,69.326189,177.363588
Male,65.6001784,146.334379
Male,69.0775775,188.259135
Male,64.8725706,162.310278
Male,70.7040937,202.910599
Male,63.7447269,146.159211
Male,66.106038,170.262306
Male,64.5643638,164.888435
Male,71.9931736,188.564978
Male,73.0756565,203.809263
Male,66.0349557,160.193764
Male,70.8032012,191.9478
Male,65.2045219,177.049659
Male,66.2428167,161.680383
Male,65.9964643,183.47068
Male,67.5167678,158.11334
Male,66.3070705,162.506037
Male,60.2691078,126.455613
Male,68.6971237,171.14303
Male,66.7341709,181.493158
Male,67.2732936,185.285082
Male,66.5601046,164.963434
Male,67.5163696,173.520053
Male,69.1487753,182.75357
Male,69.4161194,194.334751
Male,71.6164758,208.339312
Male,70.3109443,196.749788
Male,68.3951917,197.78794
Male,67.7776369,191.498221
Male,70.4890526,174.04261
Male,74.7069641,215.225509
Male,67.115703,187.073884
Male,67.6194866,194.518819
Male,69.0713143,193.434665
Male,69.4586626,187.910876
Male,65.5195414,178.289459
Male,71.4629608,174.347359
Male,67.4242402,176.48509
Male,72.4488467,213.35953
Male,72.0881065,192.8205
Male,71.3313127,194.401079
Male,69.2797032,173.273012
Male,70.7687622,188.711036
Male,65.4091469,143.418013
Male,62.7889915,137.324178
Male,68.2788418,183.429056
Male,66.1089024,182.875349
Male,69.0506382,191.522275
Male,71.212076,198.045548
Male,67.5939623,173.83087
Male,65.4090706,167.629079
Male,71.2733264,209.112998
Male,72.4326176,204.564479
Male,70.8577943,199.966387
Male,70.1714787,192.347836
Male,72.1227847,200.907146
Male,70.0414169,201.546424
Male,70.2466542,187.655699
Male,69.4407539,184.436003
Male,68.4483486,191.824597
Male,72.6885141,194.241738
Male,70.1711756,207.776547
Male,73.4339534,218.6921
Male,69.8956241,200.120361
Male,73.1810749,223.397572
Male,68.4112748,184.148654
Male,70.1169701,209.975993
Male,68.5801273,196.419012
Male,64.5750756,160.165791
Male,64.911521,159.195106
Male,69.6549653,189.609858
Male,69.5824438,199.267861
Male,70.0350683,181.324779
Male,67.1747148,178.674938
Male,70.6623395,189.139706
Male,68.0000811,181.146042
Male,69.1300382,179.006333
Male,68.0500258,173.196266
Male,66.7379274,193.726278
Male,70.4417673,194.90177
Male,69.3996495,189.939908
Male,69.9476363,188.31497
Male,68.7424575,188.757037
Male,65.219125,155.137551
Male,67.5049013,171.975039
Male,64.8451616,154.441122
Male,69.1068983,191.148808
Male,68.9574386,182.192513
Male,65.5514243,175.898627
Male,65.7524856,167.667058
Male,67.5649416,156.18134
Male,64.8280715,146.954516
Male,66.1818787,156.490891
Male,71.1728686,193.720044
Male,70.4822309,215.487572
Male,67.9790569,179.415811
Male,72.3092649,203.24503
Male,74.8140525,232.209377
Male,74.0168971,207.710757
Male,70.2364898,184.277628
Male,68.5285126,172.515039
Male,65.3860947,156.865743
Male,67.2904044,185.857731
Male,65.8926858,175.258072
Male,74.1178822,217.354137
Male,68.4870776,193.726609
Male,71.4564874,179.443186
Male,69.2444456,175.232835
Male,65.4935088,170.810301
Male,66.8162553,176.830677
Male,71.7987187,205.899264
Male,68.0746233,171.69551
Male,70.2123516,185.71276
Male,76.8426788,211.724166
Male,63.7247269,165.979417
Male,63.2228247,172.024814
Male,67.171374,158.368763
Male,68.94972,181.783259
Male,70.4157304,216.214906
Male,70.0985771,176.67115
Male,68.2248598,186.19725
Male,65.0717845,174.705111
Male,64.6264021,135.894462
Male,68.3745309,190.920243
Male,65.7593989,164.086411
Male,71.9484864,208.204435
Male,66.7056733,173.957856
Male,68.2790225,184.813909
Male,72.9752101,218.572802
Male,68.1312709,175.01765
Male,68.6024127,186.965591
Male,65.521633,159.936436
Male,71.4290969,205.703629
Male,74.1411083,219.051728
Male,65.599913,165.229523
Male,73.0358069,196.655012
Male,71.0599559,189.324671
Male,65.6611244,169.958789
Male,69.5692354,182.866563
Male,75.2594568,227.437138
Male,71.9109116,204.031741
Male,73.5416087,214.343291
Male,65.3896291,178.437949
Male,67.8947766,178.177298
Male,67.9196714,179.245883
Male,66.6587633,183.171528
Male,73.1817675,208.839162
Male,70.1278874,192.081131
Male,72.7317877,213.683943
Male,68.9672248,175.552124
Male,69.4750762,183.124802
Male,62.1829285,152.791828
Male,68.0485308,182.755815
Male,65.5943018,171.224027
Male,70.3302135,185.58874
Male,72.5044102,204.627156
Male,71.1547168,190.860975
Male,68.005429,194.754189
Male,72.9794506,202.176784
Male,67.7183934,182.361396
Male,68.522231,188.053333
Male,66.3513311,171.68517
Male,68.1800931,172.962111
Male,71.8787169,211.041211
Male,71.7655592,200.800921
Male,71.1535239,210.048407
Male,66.0943193,175.648763
Male,70.8158799,186.597896
Male,71.3018407,206.164718
Male,69.8062907,186.673516
Male,65.5223892,175.571313
Male,68.5583535,191.08894
Male,72.267414,211.464488
Male,63.5805658,142.17476
Male,71.0447561,205.843338
Male,65.6783901,163.142052
Male,65.2073467,151.875669
Male,64.8381936,142.725871
Male,69.9648106,186.451543
Male,67.3785183,170.001348
Male,63.230812,164.502235
Male,70.3753442,180.298357
Male,71.6085597,193.070142
Male,67.0875519,176.417239
Male,63.9735571,160.063502
Male,67.5754728,180.41953
Male,65.1928622,185.348211
Male,71.781996,205.169235
Male,72.1002996,206.224027
Male,72.3721936,210.187294
Male,73.0992838,215.709114
Male,69.9105346,181.591179
Male,64.5608285,161.889769
Male,70.3461044,197.683319
Male,68.5389784,179.571466
Male,67.7893805,186.119037
Male,72.6291227,192.328967
Male,67.1965191,179.209195
Male,75.9468664,237.567608
Male,63.9562258,152.645848
Male,69.0126572,196.322531
Male,64.9663467,172.524969
Male,72.055324,202.334695
Male,66.9766679,193.823778
Male,70.2800865,186.922284
Male,67.1931713,179.722743
Male,65.9030878,167.616693
Male,73.6968592,232.718678
Male,67.9746796,171.725457
Male,65.6299018,179.995124
Male,65.8239508,163.585799
Male,71.71587,190.994311
Male,73.5042682,205.473091
Male,64.0323188,147.371284
Male,68.2799078,199.60284
Male,74.3387388,220.383448
Male,69.8115196,206.285581
Male,71.4179456,209.226567
Male,73.2915085,228.558785
Male,72.0870316,205.389056
Male,63.9145411,167.842392
Male,72.2473248,193.511695
Male,70.5970245,188.450674
Male,70.8656161,214.981394
Male,71.9583877,198.404176
Male,68.1537018,178.165802
Male,68.9295424,189.583426
Male,66.299193,180.201266
Male,65.2735394,149.934606
Male,68.4840293,180.896287
Male,65.6415359,170.100647
Male,68.8687503,178.818828
Male,68.4594298,181.363397
Male,69.3213054,194.330003
Male,70.4643185,203.25848
Male,72.6652419,219.095166
Male,69.3396674,181.904824
Male,68.5689594,185.975825
Male,71.6178241,201.679352
Male,68.9039419,175.445063
Male,72.6645041,188.395182
Male,71.3803112,217.368488
Male,70.2811623,211.579496
Male,70.710406,197.060884
Male,68.5212503,186.718802
Male,61.7406577,140.009979
Male,68.772464,187.550831
Male,73.5686363,205.35946
Male,66.5597304,179.21657
Male,70.3097778,208.496497
Male,72.5642206,211.766427
Male,73.689808,228.448827
Male,68.1416418,170.799951
Male,68.4570611,186.208566
Male,73.8389293,229.339512
Male,66.6678935,176.882637
Male,74.4006581,240.942267
Male,67.7665132,172.669566
Male,64.0694923,155.344798
Male,66.6351149,170.372216
Male,69.3803027,194.749524
Male,70.0019801,190.088063
Male,74.5947363,227.116582
Male,68.4613831,175.62462
Male,69.5817,187.028747
Male,67.0477019,183.063058
Male,71.2234234,194.941407
Male,67.0735038,167.284904
Male,73.1196932,208.578476
Male,66.4634446,169.965152
Male,67.786333,164.336269
Male,70.3494998,195.971477
Male,71.1257544,205.63605
Male,72.2975838,212.058247
Male,68.9553349,193.828445
Male,67.1435096,165.143924
Male,69.9667996,189.838618
Male,68.5726843,189.126582
Male,68.0929648,169.936601
Male,75.8854331,224.133192
Male,71.9916434,211.019113
Male,68.4567544,185.534021
Male,72.4670249,208.294589
Male,67.7371462,166.352335
Male,70.0348211,174.324839
Male,72.19291,216.196483
Male,69.5929426,187.863071
Male,71.0509184,200.734578
Male,70.8095595,181.56369
Male,68.061914,189.368824
Male,73.3909871,203.513415
Male,75.3415841,218.533016
Male,72.2527047,205.234403
Male,66.1758703,176.479343
Male,61.678481,156.445475
Male,71.8922179,199.829699
Male,62.4768027,148.914288
Male,67.9664065,186.606552
Male,69.693408,201.481472
Male,62.9486815,150.670938
Male,71.3594719,197.472656
Male,67.3323783,187.708566
Male,67.7796703,192.199788
Male,69.1614041,175.296969
Male,68.8632082,201.795504
Male,67.0758519,203.493687
Male,67.3033862,187.346637
Male,67.5246393,174.39973
Male,68.5683747,179.795968
Male,71.5665173,198.026785
Male,73.229116,210.54597
Male,69.4398605,169.496511
Male,71.6230976,220.337155
Male,65.7685176,171.405226
Male,72.7445446,208.381539
Male,67.2312609,178.073055
Male,70.8778263,192.349522
Male,69.9628111,189.022746
Male,65.8723499,178.216678
Male,70.8591907,184.493251
Male,71.5949265,197.887063
Male,70.0509901,184.83352
Male,67.5000672,175.879804
Male,65.1486876,140.512792
Male,69.0229741,187.56869
Male,70.8219167,184.447667
Male,70.8593468,190.79919
Male,68.05445,177.031907
Male,69.8369766,186.283925
Male,63.4920992,160.490301
Male,66.6314018,164.059157
Male,70.8846657,191.888043
Male,67.3565979,181.372971
Male,70.4407131,225.797525
Male,69.4276117,196.249698
Male,68.8451169,187.027829
Male,71.3298978,196.61982
Male,75.282847,219.11321
Male,68.3141883,174.243488
Male,66.7787237,158.71587
Male,70.5694551,185.963995
Male,66.9911674,159.761656
Male,67.6080665,178.886205
Male,72.7782098,201.185085
Male,72.358249,175.165508
Male,70.6399789,189.80977
Male,68.5621793,190.365472
Male,68.1384264,192.570363
Male,63.3931588,136.672644
Male,63.6712878,161.578641
Male,69.5780301,195.322675
Male,69.1019833,194.581051
Male,70.9633688,178.551191
Male,70.3596906,196.138028
Male,69.2446404,179.366457
Male,68.9320694,187.626609
Male,72.4227614,204.706101
Male,68.4341194,194.607053
Male,71.5958322,196.672557
Male,72.9702825,200.510726
Male,68.7218245,186.42542
Male,70.5974202,200.372578
Male,70.5440078,209.70673
Male,61.1364754,125.827022
Male,70.8193038,204.580699
Male,67.8379857,192.368777
Male,72.3547718,224.603655
Male,70.0877531,198.702176
Male,65.5139066,162.729848
Male,69.3682213,187.333481
Male,70.434739,188.758432
Male,69.1631877,200.606238
Male,69.0824454,194.280066
Male,65.6250056,188.318588
Male,70.2542611,176.048644
Male,74.2618768,218.508339
Male,73.4279701,223.1907
Male,68.9530819,180.482259
Male,69.3095027,191.415025
Male,71.969598,210.494003
Male,69.2636787,196.375782
Male,69.322224,206.077885
Male,64.5710173,167.44414
Male,69.6058826,187.5319
Male,71.9778963,203.076479
Male,71.3825769,205.545795
Male,68.9142544,186.714568
Male,70.6471392,207.556408
Male,71.590684,201.611494
Male,71.8606247,202.906859
Male,64.1496959,153.881377
Male,68.0825462,162.510469
Male,71.1879114,192.969276
Male,68.2600188,186.3046
Male,68.1554665,179.25357
Male,66.2702572,159.008992
Male,64.7622594,177.224826
Male,64.5944587,161.6361
Male,67.4059505,158.753629
Male,72.1177574,184.683527
Male,68.1439825,167.294542
Male,69.5520414,186.902313
Male,71.8036685,196.206257
Male,68.0717873,172.706258
Male,68.5030557,205.891234
Male,69.241642,192.100036
Male,62.8072122,139.310571
Male,63.7864019,169.072736
Male,71.4586641,189.176175
Male,70.3585219,201.601812
Male,70.4392215,194.096131
Male,68.3843869,168.153561
Male,70.9494725,185.97165
Male,71.1055776,206.493613
Male,70.1352657,186.108408
Male,60.9357397,140.151716
Male,71.7023898,199.946155
Male,71.1595359,197.258662
Male,71.1270828,207.575179
Male,70.451585,182.856213
Male,72.3633543,216.056503
Male,67.9067633,167.726192
Male,67.724936,180.051856
Male,71.774206,190.408985
Male,72.7967298,196.504136
Male,70.4036733,188.594408
Male,73.1431777,217.238225
Male,70.4389286,197.177588
Male,68.5220495,176.707355
Male,62.4947331,144.461723
Male,69.3258819,218.906557
Male,71.9183019,203.846582
Male,72.0631803,205.94164
Male,72.7072241,204.365104
Male,67.8948122,178.327236
Male,69.8931507,200.120674
Male,68.3191869,173.777186
Male,71.7042176,202.995133
Male,65.5403025,145.913545
Male,64.8215039,166.129614
Male,68.6903733,200.307314
Male,75.4271605,222.183967
Male,70.5937269,217.644149
Male,71.0067487,195.230403
Male,67.3634903,178.173833
Male,67.1670215,186.354916
Male,72.5880211,204.343187
Male,67.7198143,171.731928
Male,71.773744,200.129819
Male,60.936236,152.34938
Male,68.2754914,181.454462
Male,68.650218,176.030067
Male,67.837608,185.733802
Male,72.391948,206.672708
Male,69.3574911,187.40143
Male,69.5081817,200.242479
Male,66.9702864,180.636689
Male,68.058837,187.779075
Male,73.8475296,205.479368
Male,70.4284737,199.144178
Male,68.3606064,187.923291
Male,75.1568786,250.317151
Male,66.1187631,184.130542
Male,67.7737865,187.163669
Male,60.2671901,132.948179
Male,70.7796703,193.759932
Male,65.1193493,165.839045
Male,66.2146637,180.575334
Male,69.0173776,191.813674
Male,67.1445299,185.787865
Male,69.4761502,209.177581
Male,69.7415959,183.676902
Male,68.3045359,203.230652
Male,71.052559,191.007762
Male,67.9629351,190.964766
Male,65.7756583,170.219947
Male,70.5459806,195.17927
Male,68.8548567,196.719284
Male,67.616383,165.955953
Male,63.7640495,157.511938
Male,69.717138,201.471331
Male,69.5590532,188.241226
Male,70.0089733,184.061796
Male,68.1110971,163.700812
Male,72.0934681,207.130109
Male,73.0753448,211.11481
Male,73.9036702,206.641217
Male,67.0035558,171.536555
Male,65.7388827,166.622732
Male,63.8615538,157.413147
Male,67.7826581,189.909671
Male,68.0329083,182.74196
Male,66.5282662,164.724935
Male,69.3579764,200.941916
Male,65.8769378,174.301247
Male,68.3598741,194.466166
Male,75.5372212,212.008743
Male,67.8020438,187.289802
Male,67.8643122,175.602708
Male,66.4998226,162.624327
Male,64.9508117,162.900241
Male,69.3534267,180.52058
Male,67.9427851,185.00961
Male,67.4486563,170.505749
Male,69.6397376,190.251042
Male,72.4452127,209.323421
Male,67.4598989,182.629348
Male,69.9481028,196.473754
Male,71.679295,215.875149
Male,64.9880901,169.409645
Male,60.2170186,146.956646
Male,71.4143368,192.573546
Male,68.9146226,202.737714
Male,73.6091065,211.46048
Male,68.6895151,180.932596
Male,74.3198903,210.041703
Male,67.3520188,174.629995
Male,68.3628585,189.203925
Male,69.6836434,188.152168
Male,68.8430121,153.46805
Male,66.5502882,179.097249
Male,68.9920786,186.025665
Male,67.3185455,178.07836
Male,64.96118,164.295441
Male,71.3635949,212.594865
Male,68.7483882,174.654961
Male,69.9150925,196.429543
Male,73.9725107,216.859756
Male,69.068088,183.581659
Male,68.7469855,195.116244
Male,67.971721,166.31193
Male,65.806015,178.972481
Male,64.5797174,156.917314
Male,70.4623027,191.920727
Male,71.3305537,198.423279
Male,70.9685276,183.196714
Male,65.239635,158.619761
Male,69.5012229,186.595515
Male,70.1924143,198.141175
Male,68.4994407,184.660637
Male,69.1918244,166.253276
Male,70.5633611,189.70297
Male,69.4264827,199.339857
Male,69.7778751,191.497899
Male,67.4711699,181.552992
Male,64.4345667,166.66957
Male,66.9002605,192.015679
Male,70.1500204,200.147705
Male,66.6870385,170.71223
Male,61.6111205,136.668509
Male,68.1633152,194.177979
Male,69.219568,218.314451
Male,70.0659297,195.857013
Male,69.8834509,181.674739
Male,69.0338237,180.80445
Male,70.7174394,205.549672
Male,69.082703,183.405526
Male,68.4133661,184.010267
Male,70.1022462,191.995693
Male,72.1972302,193.790995
Male,71.6369736,200.713271
Male,68.6474123,178.40397
Male,66.3784113,163.783703
Male,69.0721769,207.018105
Male,68.8586802,185.540119
Male,72.2895961,213.89669
Male,65.4897624,172.467088
Male,70.6394506,210.798263
Male,71.9591877,209.78398
Male,71.053249,215.258776
Male,69.7801641,191.959129
Male,69.4312592,200.21849
Male,72.3112609,199.75143
Male,65.8099119,191.563495
Male,65.9149707,167.722629
Male,70.6451908,204.868291
Male,65.2341017,167.37298
Male,70.1969204,214.004438
Male,64.0683621,147.19719
Male,66.8192507,178.169091
Male,74.1123042,240.851729
Male,69.0015374,211.124825
Male,69.9966627,196.507741
Male,67.4677708,170.484397
Male,74.4466076,213.701377
Male,70.1190977,180.243709
Male,68.7863164,179.937696
Male,67.7272496,178.300513
Male,70.8398724,201.390763
Male,70.3327152,190.409829
Male,69.4774099,191.763852
Male,70.9672666,194.197812
Male,64.1442217,159.63374
Male,70.6646995,201.802789
Male,69.4915234,185.683586
Male,68.489164,182.331487
Male,66.9337378,177.603446
Male,66.8571938,180.344335
Male,69.8614391,183.813798
Male,66.6952964,157.728114
Male,70.5672239,205.281296
Male,64.3285802,163.977238
Male,64.9914045,144.551044
Male,68.1289906,177.897336
Male,71.9546801,207.693089
Male,68.733249,184.510023
Male,70.962042,188.730943
Male,70.8995167,193.454165
Male,71.8344661,208.693236
Male,65.7129823,162.291215
Male,68.4913117,193.458537
Male,70.1203784,182.417417
Male,66.8672457,166.398122
Male,72.4456338,202.993331
Male,70.8938898,194.687101
Male,68.3093745,171.305465
Male,71.594783,201.260629
Male,68.8791795,192.345052
Male,69.3533198,194.450557
Male,70.0371582,199.499124
Male,68.6714647,186.129922
Male,66.4673781,180.765909
Male,70.2995854,213.472574
Male,72.3502416,201.914847
Male,70.379932,189.717054
Male,65.0109045,157.61147
Male,68.1563119,177.00376
Male,69.9237142,207.074913
Male,73.4327365,208.870918
Male,63.7202595,156.769607
Male,62.2586365,129.291982
Male,72.2101532,202.091037
Male,74.244124,222.246795
Male,70.1146936,216.946547
Male,72.2012037,201.877657
Male,68.0928548,175.155597
Male,68.0410545,186.057644
Male,71.4228871,188.959905
Male,72.8732032,219.026141
Male,69.6418208,192.942068
Male,67.6843255,188.223099
Male,67.383136,180.092296
Male,63.4187634,150.85691
Male,65.215556,174.931143
Male,69.4658588,192.978529
Male,68.9307291,186.781004
Male,69.2170091,188.089942
Male,68.9416586,172.382547
Male,67.4527673,195.154314
Male,65.376435,152.289839
Male,69.6393119,174.157633
Male,64.7904511,157.000464
Male,68.8629876,192.027534
Male,67.0832642,182.008911
Male,67.0388652,167.912793
Male,67.2953506,189.809761
Male,70.5491531,194.210823
Male,65.4048857,176.155549
Male,67.1101003,159.311292
Male,66.8627251,173.532699
Male,71.9553618,205.564071
Male,64.0377596,163.048934
Male,61.6258611,147.866825
Male,70.959591,202.11628
Male,66.9118633,166.901515
Male,69.2206683,168.521567
Male,67.3747649,188.772154
Male,71.5410822,211.836464
Male,71.8906647,203.895458
Male,73.6102151,216.402264
Male,64.0963255,161.809545
Male,70.9626171,195.017206
Male,70.2802717,203.465192
Male,67.4444541,171.380603
Male,69.4730964,187.120945
Male,68.7436471,189.780275
Male,70.9014608,200.466281
Male,66.6687269,157.488183
Male,67.7887993,173.64304
Male,68.457035,183.52252
Male,69.5098524,193.223197
Male,69.7696044,188.844172
Male,66.4872313,176.009083
Male,72.7266202,219.133231
Male,71.4901792,189.990127
Male,71.4735706,198.077199
Male,64.6394488,165.071397
Male,69.6898484,186.377448
Male,70.0048867,187.71678
Male,67.0328297,157.45154
Male,69.8853011,185.729441
Male,65.3577593,158.04323
Male,64.4450977,138.092636
Male,68.2864257,181.404808
Male,69.9364473,177.381766
Male,68.3825216,191.593624
Male,67.5109499,182.89736
Male,71.8725841,193.138077
Male,72.0389445,181.290484
Male,68.6889307,178.5075
Male,68.6888551,187.322575
Male,67.5591491,192.957731
Male,69.5156405,189.425072
Male,72.2038769,194.867543
Male,71.3057143,196.972717
Male,69.6345266,175.390825
Male,69.2063484,196.268708
Male,67.1920761,187.114144
Male,72.1698101,199.039568
Male,69.6285566,206.017257
Male,67.900875,184.207416
Male,64.766566,159.076588
Male,69.026501,180.702751
Male,69.3804995,192.759875
Male,63.0124453,162.690594
Male,69.7739209,197.628079
Male,70.22947,195.146307
Male,64.9357444,145.765027
Male,76.2686679,247.386741
Male,66.4634068,166.015738
Male,68.4119528,179.427933
Male,71.7810574,199.714421
Male,67.3831525,198.550575
Male,70.0951752,196.188048
Male,72.7206032,206.396597
